2015-01-11 11:19:37,956 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/jackrabbit/jackrabbit-api/2.4.3/jackrabbit-api-2.4.3.pom
2015-01-11 11:19:38,106 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/jackrabbit/jackrabbit-api/2.4.3/jackrabbit-api-2.4.3.pom
2015-01-11 11:19:38,515 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/jackrabbit/jackrabbit-jcr-commons/2.4.3/jackrabbit-jcr-commons-2.4.3.pom
2015-01-11 11:19:38,615 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/jackrabbit/jackrabbit-jcr-commons/2.4.3/jackrabbit-jcr-commons-2.4.3.pom
2015-01-11 11:19:38,822 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/jackrabbit/jackrabbit-jcr-commons/2.4.3/jackrabbit-jcr-commons-2.4.3.pom
2015-01-11 11:19:39,175 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/jackrabbit/jackrabbit-spi-commons/2.4.3/jackrabbit-spi-commons-2.4.3.pom
2015-01-11 11:19:39,295 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/jackrabbit/jackrabbit-spi-commons/2.4.3/jackrabbit-spi-commons-2.4.3.pom
2015-01-11 11:19:39,495 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/jackrabbit/jackrabbit-spi-commons/2.4.3/jackrabbit-spi-commons-2.4.3.pom
2015-01-11 11:19:39,909 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/jackrabbit/jackrabbit-spi/2.4.3/jackrabbit-spi-2.4.3.pom
2015-01-11 11:19:39,989 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/jackrabbit/jackrabbit-spi/2.4.3/jackrabbit-spi-2.4.3.pom
2015-01-11 11:19:40,129 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/jackrabbit/jackrabbit-spi/2.4.3/jackrabbit-spi-2.4.3.pom
