what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420714408486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1420714420893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420714421400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420715461603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420715473277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420715504442
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1420715514570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420715515481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420715781729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420715837142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420715920865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420715921828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420715931317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420715932929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420715938734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420715940101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420715941326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420715951717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420715953567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420715981444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420716749136
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1420716768062
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420716768280
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420716768311
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1420716770963
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420716771182
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420716771213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420716775942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420716877796
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420716879843
